score,class,pred
0.9824561476707458,0,0
0.802955687046051,0,1
0.8736263513565063,0,1
0.7891156673431396,0,1
0.9322916865348816,0,0
0.7873303294181824,0,1
0.7908163070678711,0,1
0.685606062412262,0,1
0.8285714387893677,0,1
0.843137264251709,0,1
0.6595744490623474,0,1
0.898876428604126,0,1
0.78125,0,1
0.9375,0,0
0.642241358757019,0,1
0.8789808750152588,0,1
0.7686567306518555,0,1
0.7164179086685181,0,1
0.6829268336296082,0,1
0.7241379022598267,0,1
0.7852760553359985,0,1
0.9431818127632141,0,0
0.7530487775802612,0,1
0.6583850979804993,0,1
0.7037037014961243,0,1
0.960629940032959,0,0
0.7420381903648376,0,1
0.779411792755127,0,1
0.9230769276618958,0,0
0.8628571629524231,0,1
0.8909090757369995,0,1
0.751724123954773,0,1
0.755033552646637,0,1
0.7336448431015015,0,1
0.6776315569877625,0,1
0.8198529481887817,0,1
0.7405405640602112,0,1
0.7366666793823242,0,1
0.6089385747909546,0,1
0.8603351712226868,0,1
0.6142857074737549,0,1
0.5843750238418579,0,1
0.7916666865348816,0,1
0.7339743375778198,0,1
0.6523178815841675,0,1
0.695364236831665,0,1
0.7286585569381714,0,1
0.74301677942276,0,1
0.9444444179534912,0,0
0.7006369233131409,0,1
0.9590643048286438,0,0
0.695035457611084,0,1
0.8072289228439331,0,1
0.8565573692321777,0,1
0.7253086566925049,0,1
0.886904776096344,0,1
0.751091718673706,0,1
0.6783439517021179,0,1
0.8011363744735718,0,1
0.9367815852165222,0,0
0.8034188151359558,0,1
0.7269737124443054,0,1
0.908108115196228,0,0
0.7382550239562988,0,1
0.8367347121238708,0,1
0.7347561120986938,0,1
0.8709677457809448,0,1
0.8670886158943176,0,1
0.6879699230194092,0,1
0.7861635088920593,0,1
0.7863247990608215,0,1
0.7583892345428467,0,1
0.7576923370361328,0,1
0.8291139006614685,0,1
0.9119496941566467,0,0
0.6401869058609009,0,1
0.8548387289047241,0,1
0.7412280440330505,0,1
0.8347107172012329,0,1
0.9263803958892822,0,0
0.7838709950447083,0,1
0.9903846383094788,0,0
0.875,0,1
0.8779069781303406,0,1
0.9276315569877625,0,0
0.6946308612823486,0,1
0.8120567202568054,0,1
0.8571428656578064,0,1
0.7083333134651184,0,1
0.6363636255264282,0,1
0.7857142686843872,0,1
0.7862069010734558,0,1
0.9128440618515015,0,0
0.8219178318977356,0,1
0.6942446231842041,0,1
0.9464285969734192,0,0
0.698051929473877,0,1
0.5261437892913818,0,1
0.9605262875556946,0,0
0.6450777053833008,0,1
0.6585366129875183,0,1
0.9111111164093018,0,0
0.8760683536529541,0,1
0.8309859037399292,0,1
0.7570621371269226,0,1
0.6437768340110779,0,1
0.6807228922843933,0,1
0.7323232293128967,0,1
0.6604477763175964,0,1
0.8118811845779419,0,1
0.6934673190116882,0,1
0.7906976938247681,0,1
0.7204968929290771,0,1
0.6654411554336548,0,1
0.8248587846755981,0,1
0.8999999761581421,0,1
0.682692289352417,0,1
0.7686567306518555,0,1
0.7298136353492737,0,1
0.7810218930244446,0,1
0.817241370677948,0,1
0.6666666865348816,0,1
0.8108974099159241,0,1
0.8941176533699036,0,1
0.5566037893295288,0,1
0.7056737542152405,0,1
0.7107142806053162,0,1
0.5428571701049805,0,1
0.7945205569267273,0,1
0.7702702879905701,0,1
0.6917808055877686,0,1
0.7571428418159485,0,1
0.8503649830818176,0,1
0.772455096244812,0,1
0.8223684430122375,0,1
0.5921787619590759,0,1
0.9045225977897644,0,0
0.7058823704719543,0,1
0.7160493731498718,0,1
0.9275362491607666,0,0
0.8216215968132019,0,1
0.7250000238418579,0,1
0.8473684191703796,0,1
0.6609588861465454,0,1
